States,Payment_type,Transaction_count,Amount in Millions,Year,Quarter,state_code,Latitude,Longitude
Tripura,Others,12256,7.84,2021,4th Quarter,16.0,23.83540428,91.27999914
Uttar Pradesh,Peer-to-peer payments,85539321,322000.0,2021,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,78873969,55362.24,2021,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,38981894,18563.19,2021,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,250656,266.1,2021,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,853707,486.44,2021,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,102927942,389000.0,2021,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,84860582,70351.4,2021,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,53030710,22266.93,2021,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,270944,266.85,2021,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,858953,525.49,2021,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,127945827,441000.0,2021,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,126699830,91089.05,2021,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,50414232,24348.15,2021,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,253418,292.01,2021,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,1230077,624.72,2021,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,183966052,143000.0,2021,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,167503176,601000.0,2021,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,52863531,28812.55,2021,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,353219,386.36,2021,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,1471954,829.15,2021,4th Quarter,9.0,27.59998069,78.05000565
Uttarakhand,Merchant payments,8393767,5283.14,2021,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,7981710,29202.37,2021,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,4146569,1727.96,2021,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,30208,38.4,2021,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,56148,36.32,2021,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,9374939,32674.15,2021,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,9134389,6257.53,2021,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,5388285,1979.82,2021,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,31497,35.4,2021,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,71322,43.91,2021,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,13673085,9001.41,2021,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,11867174,39256.65,2021,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,5388011,2182.55,2021,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,27839,38.01,2021,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,86175,48.86,2021,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,19850878,13515.46,2021,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,14819203,49969.58,2021,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,5536262,2540.55,2021,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,38764,51.21,2021,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,116173,71.3,2021,4th Quarter,5.0,30.0668,79.0193
West Bengal,Peer-to-peer payments,53869075,202000.0,2021,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,37143701,28918.34,2021,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,26673733,11339.67,2021,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,166727,175.45,2021,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,400816,263.5,2021,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,64661051,231000.0,2021,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,41696787,34787.87,2021,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,34799709,13331.45,2021,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,190537,186.47,2021,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,549353,316.74,2021,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,84353949,295000.0,2021,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,58800005,50971.17,2021,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,37556310,16045.75,2021,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,189087,213.41,2021,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,813637,427.0,2021,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,105728377,372000.0,2021,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,80248673,71231.58,2021,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,37801439,17813.9,2021,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,252535,270.79,2021,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,998536,660.87,2021,4th Quarter,19.0,22.58039044,88.32994665
Andaman & Nicobar,Peer-to-peer payments,342649,1682.33,2022,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,284298,370.09,2022,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,163401,71.3,2022,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,1757,2.87,2022,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,2643,2.44,2022,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,449540,510.84,2022,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,437606,2088.31,2022,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,179515,82.23,2022,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,1448,2.09,2022,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,3108,2.45,2022,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,716105,693.44,2022,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,622217,2514.54,2022,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,240766,97.75,2022,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,1814,2.17,2022,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,3477,2.74,2022,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,956536,906.37,2022,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,768758,2961.63,2022,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,256050,110.04,2022,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,2499,3.53,2022,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,3692,3.11,2022,4th Quarter,35.0,11.66702557,92.73598262
Andhra Pradesh,Peer-to-peer payments,288488560,1090000.0,2022,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,242031836,169000.0,2022,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,51224170,34473.04,2022,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,231651,324.36,2022,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,627694,474.38,2022,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,321362337,1230000.0,2022,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,292530048,205000.0,2022,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,56606969,42408.54,2022,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,192751,245.78,2022,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,441925,357.04,2022,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,298804000,1140000.0,2022,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,291033653,203000.0,2022,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,52467708,41438.76,2022,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,187190,239.35,2022,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,362484,323.95,2022,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,321632104,212000.0,2022,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,315734006,1170000.0,2022,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,52098850,41986.84,2022,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,206459,250.6,2022,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,345658,339.21,2022,4th Quarter,28.0,15.9129,79.74
Arunachal Pradesh,Peer-to-peer payments,1403584,6670.64,2022,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,720803,917.16,2022,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,670576,231.93,2022,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,3053,3.36,2022,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,6052,5.0,2022,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,1751568,7627.06,2022,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,1108353,1255.51,2022,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,688770,241.16,2022,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,2466,4.06,2022,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,5768,3.86,2022,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,1967086,7365.43,2022,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,1316326,1413.25,2022,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,649322,238.45,2022,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,1997,4.76,2022,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,4687,3.22,2022,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,2251135,7768.09,2022,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,1704968,1669.6,2022,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,669151,239.41,2022,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,2617,3.79,2022,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,4838,4.02,2022,4th Quarter,12.0,27.10039878,93.61660071
Assam,Peer-to-peer payments,27156085,109000.0,2022,1st Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,19011883,18833.13,2022,1st Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,12474674,4424.04,2022,1st Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,68432,73.26,2022,1st Quarter,18.0,26.7499809,94.21666744
Assam,Others,178812,94.66,2022,1st Quarter,18.0,26.7499809,94.21666744
Assam,Peer-to-peer payments,33879530,124000.0,2022,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,28377534,24333.26,2022,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,13858113,4814.7,2022,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,50785,55.55,2022,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Others,168763,77.62,2022,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Peer-to-peer payments,37000266,127000.0,2022,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,34935460,28789.99,2022,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,13974568,5295.14,2022,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,65066,62.88,2022,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Others,138451,76.36,2022,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Peer-to-peer payments,44828832,151000.0,2022,4th Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,43605784,36033.81,2022,4th Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,15344794,5773.98,2022,4th Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,74414,75.96,2022,4th Quarter,18.0,26.7499809,94.21666744
Assam,Others,127443,76.37,2022,4th Quarter,18.0,26.7499809,94.21666744
Bihar,Peer-to-peer payments,138085265,500000.0,2022,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Merchant payments,114892163,95507.71,2022,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Recharge & bill payments,30545266,15431.61,2022,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Financial Services,169722,148.09,2022,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Others,698018,299.48,2022,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Peer-to-peer payments,164119431,610000.0,2022,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Merchant payments,158289353,126000.0,2022,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Recharge & bill payments,36950622,17225.67,2022,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Financial Services,124199,116.2,2022,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Others,661424,247.54,2022,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Merchant payments,198273336,138000.0,2022,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Peer-to-peer payments,192304951,633000.0,2022,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Recharge & bill payments,46044353,20417.79,2022,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Financial Services,179533,161.99,2022,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Others,565212,245.91,2022,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Merchant payments,243777692,173000.0,2022,4th Quarter,10.0,25.78541445,87.4799727
Bihar,Peer-to-peer payments,225487662,740000.0,2022,4th Quarter,10.0,25.78541445,87.4799727
Bihar,Recharge & bill payments,47054083,22729.6,2022,4th Quarter,10.0,25.78541445,87.4799727
Bihar,Financial Services,205989,199.21,2022,4th Quarter,10.0,25.78541445,87.4799727
Bihar,Others,559223,289.0,2022,4th Quarter,10.0,25.78541445,87.4799727
Chandigarh,Merchant payments,4511757,3264.57,2022,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Peer-to-peer payments,3012464,11150.7,2022,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Recharge & bill payments,1046187,731.35,2022,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Financial Services,7228,13.54,2022,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Others,22855,14.83,2022,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Merchant payments,6136803,3919.37,2022,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Peer-to-peer payments,3489382,12549.25,2022,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Recharge & bill payments,1119367,792.96,2022,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Financial Services,6673,8.94,2022,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Others,20264,12.98,2022,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Merchant payments,7665907,4713.97,2022,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Peer-to-peer payments,4423590,14788.18,2022,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Recharge & bill payments,1360342,1033.53,2022,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Financial Services,8868,9.92,2022,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Others,19466,14.16,2022,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Merchant payments,10170372,6570.34,2022,4th Quarter,4.0,30.71999697,76.78000565
Chandigarh,Peer-to-peer payments,5951989,20013.62,2022,4th Quarter,4.0,30.71999697,76.78000565
Chandigarh,Recharge & bill payments,1749647,1267.65,2022,4th Quarter,4.0,30.71999697,76.78000565
Chandigarh,Financial Services,10778,12.0,2022,4th Quarter,4.0,30.71999697,76.78000565
Chandigarh,Others,22054,16.14,2022,4th Quarter,4.0,30.71999697,76.78000565
Chhattisgarh,Merchant payments,48236094,33822.55,2022,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Peer-to-peer payments,37457039,118000.0,2022,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Recharge & bill payments,11466264,5442.87,2022,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Financial Services,52918,55.99,2022,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Others,200977,131.77,2022,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Merchant payments,61093916,41536.37,2022,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Peer-to-peer payments,42532112,134000.0,2022,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Recharge & bill payments,12737942,5949.42,2022,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Financial Services,41530,46.04,2022,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Others,178548,114.91,2022,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Merchant payments,84355775,50874.05,2022,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Peer-to-peer payments,57116149,161000.0,2022,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Recharge & bill payments,16538894,8069.94,2022,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Financial Services,55775,61.88,2022,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Others,185994,128.47,2022,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Merchant payments,97405954,60247.14,2022,4th Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Peer-to-peer payments,63986789,184000.0,2022,4th Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Recharge & bill payments,16324117,8376.6,2022,4th Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Financial Services,63695,81.17,2022,4th Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Others,179891,141.39,2022,4th Quarter,22.0,22.09042035,82.15998734
Dadra & Nagar Haveli & Daman & Diu,Merchant payments,2507246,1227.97,2022,1st Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Peer-to-peer payments,1745454,4674.79,2022,1st Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Recharge & bill payments,538134,326.3,2022,1st Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Financial Services,2574,2.66,2022,1st Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Others,9395,5.33,2022,1st Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Merchant payments,3346697,1536.86,2022,2nd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Peer-to-peer payments,1861799,5078.83,2022,2nd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Recharge & bill payments,539562,372.92,2022,2nd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Financial Services,1849,2.13,2022,2nd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Others,9864,4.42,2022,2nd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Merchant payments,3777156,1705.57,2022,3rd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Peer-to-peer payments,2086741,5382.95,2022,3rd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Recharge & bill payments,592431,425.21,2022,3rd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Financial Services,2237,3.19,2022,3rd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Others,7056,3.73,2022,3rd Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Merchant payments,4415771,1889.05,2022,4th Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Peer-to-peer payments,2215052,5737.54,2022,4th Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Recharge & bill payments,548795,426.04,2022,4th Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Financial Services,2495,3.17,2022,4th Quarter,26.0,20.26657819,73.0166178
Dadra & Nagar Haveli & Daman & Diu,Others,7472,3.85,2022,4th Quarter,26.0,20.26657819,73.0166178
Delhi,Merchant payments,174454937,98212.38,2022,1st Quarter,7.0,28.6699929,77.23000403
Delhi,Peer-to-peer payments,125111881,415000.0,2022,1st Quarter,7.0,28.6699929,77.23000403
Delhi,Recharge & bill payments,29435981,22482.87,2022,1st Quarter,7.0,28.6699929,77.23000403
Delhi,Financial Services,195184,271.04,2022,1st Quarter,7.0,28.6699929,77.23000403
Delhi,Others,1801878,693.59,2022,1st Quarter,7.0,28.6699929,77.23000403
Delhi,Merchant payments,233412802,122000.0,2022,2nd Quarter,7.0,28.6699929,77.23000403
Delhi,Peer-to-peer payments,143447534,481000.0,2022,2nd Quarter,7.0,28.6699929,77.23000403
Delhi,Recharge & bill payments,32971294,26876.06,2022,2nd Quarter,7.0,28.6699929,77.23000403
Delhi,Financial Services,160827,209.43,2022,2nd Quarter,7.0,28.6699929,77.23000403
Delhi,Others,641727,426.56,2022,2nd Quarter,7.0,28.6699929,77.23000403
Delhi,Merchant payments,276635347,134000.0,2022,3rd Quarter,7.0,28.6699929,77.23000403
Delhi,Peer-to-peer payments,160580425,509000.0,2022,3rd Quarter,7.0,28.6699929,77.23000403
Delhi,Recharge & bill payments,37572389,33177.12,2022,3rd Quarter,7.0,28.6699929,77.23000403
Delhi,Financial Services,195218,265.48,2022,3rd Quarter,7.0,28.6699929,77.23000403
Delhi,Others,608782,448.68,2022,3rd Quarter,7.0,28.6699929,77.23000403
Delhi,Merchant payments,305621913,153000.0,2022,4th Quarter,7.0,28.6699929,77.23000403
Delhi,Peer-to-peer payments,171970100,559000.0,2022,4th Quarter,7.0,28.6699929,77.23000403
Delhi,Recharge & bill payments,36775874,31954.25,2022,4th Quarter,7.0,28.6699929,77.23000403
Delhi,Financial Services,228639,299.45,2022,4th Quarter,7.0,28.6699929,77.23000403
Delhi,Others,606931,477.1,2022,4th Quarter,7.0,28.6699929,77.23000403
Goa,Merchant payments,6364271,4682.0,2022,1st Quarter,30.0,15.491997,73.81800065
Goa,Peer-to-peer payments,4640380,14449.83,2022,1st Quarter,30.0,15.491997,73.81800065
Goa,Recharge & bill payments,1177071,646.4,2022,1st Quarter,30.0,15.491997,73.81800065
Goa,Financial Services,11677,17.49,2022,1st Quarter,30.0,15.491997,73.81800065
Goa,Others,20699,20.72,2022,1st Quarter,30.0,15.491997,73.81800065
Goa,Merchant payments,7812998,5736.21,2022,2nd Quarter,30.0,15.491997,73.81800065
Goa,Peer-to-peer payments,5097942,16372.34,2022,2nd Quarter,30.0,15.491997,73.81800065
Goa,Recharge & bill payments,1279377,738.77,2022,2nd Quarter,30.0,15.491997,73.81800065
Goa,Financial Services,10666,13.19,2022,2nd Quarter,30.0,15.491997,73.81800065
Goa,Others,15071,12.53,2022,2nd Quarter,30.0,15.491997,73.81800065
Goa,Merchant payments,7595135,5112.18,2022,3rd Quarter,30.0,15.491997,73.81800065
Goa,Peer-to-peer payments,4449008,13780.96,2022,3rd Quarter,30.0,15.491997,73.81800065
Goa,Recharge & bill payments,1122869,657.12,2022,3rd Quarter,30.0,15.491997,73.81800065
Goa,Financial Services,9992,12.65,2022,3rd Quarter,30.0,15.491997,73.81800065
Goa,Others,11683,11.37,2022,3rd Quarter,30.0,15.491997,73.81800065
Goa,Merchant payments,10319138,6739.21,2022,4th Quarter,30.0,15.491997,73.81800065
Goa,Peer-to-peer payments,5652373,17421.97,2022,4th Quarter,30.0,15.491997,73.81800065
Goa,Recharge & bill payments,1195865,734.12,2022,4th Quarter,30.0,15.491997,73.81800065
Goa,Financial Services,12147,15.71,2022,4th Quarter,30.0,15.491997,73.81800065
Goa,Others,13151,13.98,2022,4th Quarter,30.0,15.491997,73.81800065
Gujarat,Merchant payments,101648378,79563.41,2022,1st Quarter,24.0,22.6708,71.5724
Gujarat,Peer-to-peer payments,77768758,292000.0,2022,1st Quarter,24.0,22.6708,71.5724
Gujarat,Recharge & bill payments,30473298,20042.07,2022,1st Quarter,24.0,22.6708,71.5724
Gujarat,Financial Services,160423,187.08,2022,1st Quarter,24.0,22.6708,71.5724
Gujarat,Others,496289,316.26,2022,1st Quarter,24.0,22.6708,71.5724
Gujarat,Merchant payments,131610193,95585.62,2022,2nd Quarter,24.0,22.6708,71.5724
Gujarat,Peer-to-peer payments,86423696,327000.0,2022,2nd Quarter,24.0,22.6708,71.5724
Gujarat,Recharge & bill payments,33424931,23844.93,2022,2nd Quarter,24.0,22.6708,71.5724
Gujarat,Financial Services,125180,142.69,2022,2nd Quarter,24.0,22.6708,71.5724
Gujarat,Others,468796,278.98,2022,2nd Quarter,24.0,22.6708,71.5724
Gujarat,Merchant payments,161264265,109000.0,2022,3rd Quarter,24.0,22.6708,71.5724
Gujarat,Peer-to-peer payments,103034790,359000.0,2022,3rd Quarter,24.0,22.6708,71.5724
Gujarat,Recharge & bill payments,38383683,28649.04,2022,3rd Quarter,24.0,22.6708,71.5724
Gujarat,Financial Services,152053,162.17,2022,3rd Quarter,24.0,22.6708,71.5724
Gujarat,Others,404941,269.48,2022,3rd Quarter,24.0,22.6708,71.5724
Gujarat,Merchant payments,186533503,126000.0,2022,4th Quarter,24.0,22.6708,71.5724
Gujarat,Peer-to-peer payments,114868478,411000.0,2022,4th Quarter,24.0,22.6708,71.5724
Gujarat,Recharge & bill payments,39167297,30789.93,2022,4th Quarter,24.0,22.6708,71.5724
Gujarat,Financial Services,179101,194.31,2022,4th Quarter,24.0,22.6708,71.5724
